Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Arena,Attendance,playoffs,season,playoffs_
14.0,Los Angeles Clippers*,26.7,41.0,41.0,42,40,0.35,-0.03,0.33,-0.19831464145152058,-0.31496002529071254,99.1,0.297,0.067,0.53,0.493,13.9,32.7,0.213,0.489,15.1,66.7,0.263,Los Angeles Memorial Sports Arena,532625.0,Western Conference First Round,1993,First Round
15.0,Charlotte Hornets*,25.7,44.0,38.0,40,42,-0.24,0.22,-0.02,0.4680225538256171,0.6022035683558203,100.2,0.32899999999999996,0.07400000000000001,0.547,0.499,13.8,31.3,0.254,0.48700000000000004,12.6,65.0,0.201,Charlotte Coliseum,971880.0,Eastern Conference Semifinals,1993,Conference Semifinals
16.0,Atlanta Hawks*,27.1,43.0,39.0,39,43,-0.87,0.2,-0.67,0.4045618685611267,0.7785811825186145,97.6,0.305,0.14800000000000002,0.534,0.493,14.0,34.8,0.22699999999999998,0.516,14.6,68.5,0.22399999999999998,Omni Coliseum,491229.0,Eastern Conference First Round,1993,First Round
17.0,Miami Heat,25.2,36.0,46.0,38,44,-1.15,0.21,-0.93,-0.10312361355478727,0.31999938569535064,94.6,0.361,0.13699999999999998,0.535,0.48100000000000004,13.9,31.9,0.27899999999999997,0.495,14.2,69.8,0.27399999999999997,Miami Arena,614915.0,no playoffs,1993,no playoffs
18.0,Golden State Warriors,25.0,34.0,48.0,38,44,-0.99,0.05,-0.94,0.3728315259288838,0.7785811825186145,99.5,0.342,0.11800000000000001,0.5429999999999999,0.502,14.9,34.2,0.245,0.501,14.0,67.0,0.261,Oakland-Alameda County Coliseum Arena,616025.0,no playoffs,1993,no playoffs
19.0,Detroit Pistons,29.9,40.0,42.0,37,45,-1.39,0.29,-1.1,-0.19831464145152058,0.31999938569535064,93.2,0.271,0.126,0.511,0.473,12.5,34.6,0.198,0.5,13.5,67.8,0.212,The Palace of Auburn Hills,889614.0,no playoffs,1993,no playoffs
20.0,Los Angeles Lakers*,28.0,39.0,43.0,38,44,-1.27,0.06,-1.2,-0.13485395618703472,0.31999938569535064,96.2,0.32899999999999996,0.09,0.534,0.486,13.7,31.4,0.249,0.5,14.3,66.4,0.215,Great Western Forum,633655.0,Western Conference First Round,1993,First Round
21.0,Denver Nuggets,24.8,36.0,46.0,36,46,-1.74,-0.4,-2.14,-1.086764235154377,-0.5971642079511822,99.8,0.324,0.062,0.518,0.47,14.5,33.6,0.245,0.47600000000000003,13.9,68.9,0.263,McNichols Sports Arena,586407.0,no playoffs,1993,no playoffs
22.0,Sacramento Kings,26.5,25.0,57.0,33,49,-3.17,0.17,-3.0,-0.483887725141725,0.5669280455232585,100.8,0.337,0.10800000000000001,0.53,0.48100000000000004,14.1,30.7,0.257,0.502,15.1,66.7,0.292,ARCO Arena (II),709997.0,no playoffs,1993,no playoffs
23.0,Milwaukee Bucks,26.9,28.0,54.0,31,51,-3.73,0.47,-3.26,-0.5790787530384583,0.7433056596860527,96.1,0.301,0.135,0.535,0.495,14.8,30.5,0.223,0.502,15.7,62.5,0.266,Bradley Center,660939.0,no playoffs,1993,no playoffs
24.0,Philadelphia 76ers,27.1,26.0,56.0,26,56,-5.77,0.51,-5.25,-1.086764235154377,0.8491322281837332,98.5,0.319,0.133,0.53,0.479,14.4,28.1,0.251,0.504,13.3,65.9,0.188,The Spectrum,515284.0,no playoffs,1993,no playoffs
25.0,Washington Bullets,26.1,22.0,60.0,23,59,-7.04,0.55,-6.49,-1.4040676614768242,0.9902343195139656,97.7,0.298,0.08199999999999999,0.523,0.48,14.2,28.8,0.223,0.51,13.6,67.1,0.21899999999999997,Capital Centre,558966.0,no playoffs,1993,no playoffs
26.0,Minnesota Timberwolves,25.8,19.0,63.0,21,61,-7.78,0.16,-7.62,-1.4040676614768242,1.342989547839554,93.8,0.344,0.087,0.535,0.479,15.9,28.7,0.275,0.503,13.5,66.3,0.26899999999999996,Target Center,754593.0,no playoffs,1993,no playoffs
27.0,Dallas Mavericks,24.9,11.0,71.0,10,72,-15.2,0.52,-14.68,-2.705011709398857,2.3659797099837623,99.5,0.299,0.115,0.495,0.455,15.1,31.1,0.21,0.519,13.5,68.1,0.34700000000000003,Reunion Arena,554724.0,no playoffs,1993,no playoffs
,League Average,27.1,,,41,41,0.0,0.0,0.0,-0.00793258565805397,0.002519680202319043,96.8,0.32299999999999995,0.10400000000000001,0.536,0.491,14.0,32.0,0.243,0.491,14.0,68.0,0.243,,658192.0,no playoffs,1993,no playoffs
1.0,Chicago Bulls*,27.6,67.0,15.0,66,16,10.44,-0.37,10.07,2.036750505872981,-1.502127248072219,94.4,0.297,0.063,0.556,0.518,11.8,35.1,0.221,0.47600000000000003,14.1,69.3,0.21899999999999997,Chicago Stadium,759980.0,Finals,1992,Finals
2.0,Portland Trail Blazers*,28.1,57.0,25.0,59,23,7.27,-0.33,6.94,0.9000516333682805,-1.6254690748933966,99.0,0.335,0.128,0.541,0.495,13.6,35.6,0.253,0.47100000000000003,14.3,69.9,0.251,Memorial Coliseum,528408.0,Finals,1992,Finals
3.0,Utah Jazz*,28.5,55.0,27.0,57,25,6.39,-0.69,5.7,1.1218465353204168,-1.049873883061232,95.5,0.363,0.067,0.557,0.504,13.7,32.7,0.28600000000000003,0.475,13.0,68.9,0.214,Delta Center,806663.0,Western Conference Finals,1992,Conference Finals
4.0,Phoenix Suns*,27.0,53.0,29.0,56,26,5.94,-0.26,5.68,1.0941221725763972,-0.8031902294188706,99.4,0.332,0.083,0.556,0.508,13.1,31.7,0.258,0.47100000000000003,13.0,67.7,0.223,Arizona Veterans Memorial Coliseum,594327.0,Western Conference Semifinals,1992,Conference Semifinals
5.0,Cleveland Cavaliers*,27.6,57.0,25.0,55,27,5.45,-0.11,5.34,1.5931607019687086,0.01908861605565547,95.0,0.322,0.10099999999999999,0.557,0.506,11.8,30.5,0.259,0.483,12.3,66.5,0.174,Coliseum at Richfield,677408.0,Eastern Conference Finals,1992,Conference Finals
6.0,Golden State Warriors*,25.5,55.0,27.0,50,32,3.9,-0.14,3.77,1.509987613736654,0.7180256347090038,103.4,0.35100000000000003,0.10300000000000001,0.568,0.524,13.6,31.8,0.262,0.499,14.9,64.2,0.256,Oakland-Alameda County Coliseum Arena,616025.0,Western Conference First Round,1992,First Round
7.0,New York Knicks*,27.3,51.0,31.0,52,30,3.89,-0.22,3.67,0.04059638830374746,-1.6254690748933966,92.9,0.295,0.08900000000000001,0.531,0.491,13.7,34.6,0.21600000000000003,0.47100000000000003,14.0,71.1,0.248,Madison Square Garden (IV),726608.0,Eastern Conference Semifinals,1992,Conference Semifinals
8.0,Boston Celtics*,29.2,51.0,31.0,51,31,3.62,-0.21,3.41,0.7337054569041754,-0.47427869122906136,95.8,0.266,0.05,0.544,0.5,12.7,31.9,0.215,0.469,11.9,68.7,0.22,Boston Garden,610776.0,Eastern Conference Semifinals,1992,Conference Semifinals
9.0,San Antonio Spurs*,27.3,47.0,35.0,50,32,3.32,-0.51,2.81,-0.1811985136483887,-1.6665830171671265,96.2,0.317,0.057,0.528,0.485,13.9,34.2,0.233,0.469,13.5,69.8,0.22399999999999998,HemisFair Arena,658337.0,Western Conference First Round,1992,First Round
10.0,Detroit Pistons*,30.1,48.0,34.0,47,35,2.04,0.01,2.06,-0.1811985136483887,-1.1732157098824096,91.6,0.307,0.077,0.52,0.47700000000000004,13.5,34.9,0.228,0.46799999999999997,12.5,68.5,0.204,The Palace of Auburn Hills,879614.0,Eastern Conference First Round,1992,First Round
11.0,Seattle SuperSonics*,27.3,47.0,35.0,46,36,1.88,-0.02,1.86,0.7059810941601599,0.26577226969801093,95.4,0.317,0.091,0.5379999999999999,0.489,14.0,36.5,0.249,0.491,14.2,66.8,0.26899999999999996,Seattle Center Coliseum,588928.0,Western Conference Semifinals,1992,Conference Semifinals
12.0,Indiana Pacers*,26.4,40.0,42.0,46,36,1.89,-0.04,1.85,0.9832247216003311,0.7180256347090038,99.0,0.33399999999999996,0.133,0.5660000000000001,0.518,14.7,31.8,0.264,0.483,12.8,67.4,0.27,Market Square Arena,517352.0,Eastern Conference First Round,1992,First Round
13.0,Los Angeles Clippers*,27.3,45.0,37.0,44,38,1.07,0.03,1.1,-0.6525126802966805,-1.4198993635247652,96.5,0.314,0.071,0.524,0.483,13.6,31.6,0.226,0.475,14.9,67.5,0.244,Los Angeles Memorial Sports Arena,500200.0,Western Conference First Round,1992,First Round
14.0,Los Angeles Lakers*,28.3,43.0,39.0,38,44,-1.1,0.15,-0.95,-0.12574978816035368,0.30688621197174076,92.5,0.327,0.064,0.516,0.465,12.0,32.7,0.25,0.493,13.8,64.0,0.187,Great Western Forum,699240.0,Western Conference First Round,1992,First Round
15.0,Atlanta Hawks,27.2,38.0,44.0,37,45,-1.5,0.35,-1.15,-0.23664723913642374,0.30688621197174076,97.8,0.27699999999999997,0.09,0.519,0.48100000000000004,13.0,33.6,0.203,0.49700000000000005,13.2,68.3,0.209,Omni Coliseum,511803.0,no playoffs,1992,no playoffs
16.0,Philadelphia 76ers,27.6,35.0,47.0,37,45,-1.27,-0.07,-1.34,0.04059638830374746,0.63579775016155,93.7,0.335,0.10099999999999999,0.539,0.488,13.8,30.9,0.26,0.496,13.0,66.4,0.192,The Spectrum,574137.0,no playoffs,1992,no playoffs
17.0,Milwaukee Bucks,30.2,31.0,51.0,36,46,-1.71,0.26,-1.46,0.17921820202383307,1.0058232306250832,95.5,0.292,0.139,0.529,0.486,14.2,35.9,0.221,0.514,15.3,65.0,0.237,Bradley Center,635515.0,no playoffs,1992,no playoffs
18.0,New Jersey Nets*,25.6,40.0,42.0,36,46,-1.7,0.15,-1.54,-0.3198203273684743,0.22465832742428699,98.0,0.265,0.08800000000000001,0.51,0.473,14.1,39.1,0.19399999999999998,0.488,14.1,66.3,0.247,Brendan Byrne Arena,517356.0,Eastern Conference First Round,1992,First Round
19.0,Houston Rockets,28.0,42.0,40.0,36,46,-1.72,-0.22,-1.94,-0.5416152293206105,-0.06313926849179831,95.1,0.293,0.139,0.537,0.499,15.0,30.9,0.21600000000000003,0.47700000000000004,12.5,66.4,0.209,The Summit,592790.0,no playoffs,1992,no playoffs
20.0,Charlotte Hornets,25.2,31.0,51.0,31,51,-3.9,0.33,-3.57,-0.29209596462445875,1.1291650574462668,101.7,0.28600000000000003,0.049,0.527,0.485,13.0,31.1,0.21600000000000003,0.51,14.1,65.4,0.222,Charlotte Coliseum,971618.0,no playoffs,1992,no playoffs
21.0,Miami Heat*,24.4,38.0,44.0,30,52,-4.21,0.27,-3.94,-0.4029934156005249,1.1291650574462668,97.7,0.33,0.106,0.532,0.479,14.6,33.0,0.26,0.508,13.9,67.6,0.235,Miami Arena,613583.0,Eastern Conference First Round,1992,First Round
22.0,Washington Bullets,26.1,25.0,57.0,29,53,-4.46,0.11,-4.35,-1.1792755724330035,0.10131650060310925,97.7,0.268,0.07400000000000001,0.514,0.47100000000000003,13.3,28.9,0.20800000000000002,0.493,14.0,66.2,0.235,Capital Centre,505988.0,no playoffs,1992,no playoffs
23.0,Sacramento Kings,25.1,29.0,53.0,26,56,-6.06,0.44,-5.63,-1.1792755724330035,0.7180256347090038,99.6,0.301,0.094,0.525,0.48200000000000004,14.3,28.5,0.225,0.493,13.9,64.2,0.233,ARCO Arena (II),697574.0,no playoffs,1992,no playoffs
24.0,Orlando Magic,26.6,21.0,61.0,23,59,-6.91,0.4,-6.52,-1.2901730234090736,0.9647092883513593,98.0,0.319,0.086,0.514,0.467,14.6,32.4,0.23800000000000002,0.502,13.5,67.8,0.26,Orlando Arena,621191.0,no playoffs,1992,no playoffs
25.0,Minnesota Timberwolves,26.4,15.0,67.0,23,59,-7.05,0.2,-6.85,-0.8743075822488167,1.7458741915521614,95.1,0.253,0.054000000000000006,0.505,0.467,12.4,31.5,0.188,0.49700000000000005,13.0,62.3,0.244,Target Center,769035.0,no playoffs,1992,no playoffs
26.0,Dallas Mavericks,28.2,22.0,60.0,21,61,-7.65,0.18,-7.47,-1.428794837129159,1.2113929419937148,94.4,0.281,0.11199999999999999,0.501,0.45799999999999996,13.1,31.2,0.21100000000000002,0.483,11.5,67.8,0.259,Reunion Arena,634380.0,no playoffs,1992,no playoffs
27.0,Denver Nuggets,25.7,24.0,58.0,21,61,-7.87,0.28,-7.59,-2.066455180241552,0.18354438515055718,98.6,0.28,0.057,0.493,0.451,14.9,34.8,0.207,0.494,14.7,68.0,0.27899999999999997,McNichols Sports Arena,534323.0,no playoffs,1992,no playoffs
,League Average,27.2,,,41,41,0.0,0.0,0.0,0.012872025559731914,0.01908861605565547,96.6,0.305,0.087,0.531,0.48700000000000004,13.6,32.9,0.23199999999999998,0.48700000000000004,13.6,67.1,0.23199999999999998,,642339.0,no playoffs,1992,no playoffs
1.0,Chicago Bulls*,26.9,61.0,21.0,63,19,9.1,-0.53,8.57,1.8624882951274744,-0.9879270707144784,95.6,0.29600000000000004,0.06,0.56,0.521,12.8,34.7,0.225,0.488,15.3,68.8,0.226,Chicago Stadium,757745.0,Finals,1991,Finals
2.0,Portland Trail Blazers*,27.9,63.0,19.0,62,20,8.68,-0.21,8.47,1.3631829223911731,-1.32344947208921,100.5,0.344,0.12300000000000001,0.5539999999999999,0.509,13.4,33.8,0.259,0.473,14.4,70.4,0.25,Memorial Coliseum,528244.0,Western Conference Finals,1991,Conference Finals
3.0,Los Angeles Lakers*,28.4,58.0,24.0,59,23,6.74,-0.01,6.73,1.1690086107714992,-1.0624876043533082,94.1,0.327,0.10800000000000001,0.551,0.5,13.2,33.0,0.261,0.474,12.8,68.3,0.17600000000000002,Great Western Forum,682024.0,Finals,1991,Finals
4.0,Phoenix Suns*,26.9,55.0,27.0,57,25,6.55,-0.06,6.49,1.3077045476426943,-0.6524046693397519,101.0,0.37200000000000005,0.06,0.5579999999999999,0.506,13.5,33.0,0.287,0.474,13.1,68.5,0.22699999999999998,Arizona Veterans Memorial Coliseum,589591.0,Western Conference First Round,1991,First Round
5.0,Boston Celtics*,28.2,56.0,26.0,56,26,5.82,-0.6,5.22,1.3077045476426943,-0.4287230684232624,98.5,0.27699999999999997,0.048,0.565,0.52,14.0,33.0,0.228,0.465,11.7,69.3,0.217,Boston Garden,611537.0,Eastern Conference Semifinals,1991,Conference Semifinals
6.0,San Antonio Spurs*,26.0,55.0,27.0,53,29,4.51,-0.21,4.3,-0.023776446320777193,-1.6962521402833541,98.6,0.35200000000000004,0.043,0.544,0.494,15.2,33.3,0.26899999999999996,0.46299999999999997,13.2,70.3,0.228,HemisFair Arena,651965.0,Western Conference First Round,1991,First Round
7.0,Houston Rockets*,27.3,52.0,30.0,50,32,3.5,-0.23,3.27,-0.13473319581773086,-1.4725705393668644,98.5,0.302,0.136,0.53,0.489,14.5,34.4,0.22399999999999998,0.469,14.7,66.9,0.22,The Summit,613230.0,Western Conference First Round,1991,First Round
8.0,Utah Jazz*,28.7,54.0,28.0,50,32,3.33,-0.15,3.18,0.19813705267313406,-1.025207337533896,95.3,0.37799999999999995,0.07,0.5589999999999999,0.503,14.6,27.6,0.298,0.473,13.7,69.2,0.23,Salt Palace,514751.0,Western Conference Semifinals,1991,Conference Semifinals
9.0,Detroit Pistons*,30.5,50.0,32.0,50,32,3.27,-0.19,3.08,0.0871803031761804,-1.211608671630968,91.9,0.322,0.064,0.523,0.474,13.1,34.7,0.245,0.46399999999999997,12.8,71.0,0.248,The Palace of Auburn Hills,879614.0,Eastern Conference Finals,1991,Conference Finals
10.0,Milwaukee Bucks*,29.3,48.0,34.0,48,34,2.48,-0.15,2.33,0.5032681137897654,-0.24232173432619042,96.1,0.32299999999999995,0.10800000000000001,0.55,0.499,14.3,31.8,0.258,0.5,16.4,66.1,0.259,Bradley Center,673687.0,Eastern Conference First Round,1991,First Round
11.0,Golden State Warriors*,26.5,44.0,38.0,45,37,1.63,0.09,1.72,1.1135302360230244,0.9133665370756539,103.6,0.376,0.109,0.5589999999999999,0.504,13.7,31.0,0.294,0.49700000000000005,15.2,64.1,0.289,Oakland-Alameda County Coliseum Arena,616025.0,Western Conference Semifinals,1991,Conference Semifinals
12.0,Seattle SuperSonics*,26.2,41.0,41.0,44,38,1.23,0.08,1.31,0.5032681137897654,0.24232173432619572,96.2,0.301,0.06,0.542,0.501,14.8,36.3,0.226,0.503,16.0,66.3,0.27699999999999997,Seattle Center Coliseum,501250.0,Western Conference First Round,1991,First Round
13.0,Atlanta Hawks*,29.0,43.0,39.0,43,39,0.77,-0.05,0.72,0.8361383622806343,0.838806003436824,98.6,0.35200000000000004,0.11599999999999999,0.54,0.48200000000000004,12.9,33.1,0.282,0.509,13.7,69.1,0.22,Omni Coliseum,529161.0,Eastern Conference First Round,1991,First Round
14.0,Indiana Pacers*,26.4,41.0,41.0,40,42,-0.39,0.02,-0.37,1.0580518612745455,1.584411339825112,99.4,0.354,0.107,0.5660000000000001,0.511,14.4,30.6,0.287,0.503,13.1,66.4,0.254,Market Square Arena,465650.0,Eastern Conference First Round,1991,First Round
15.0,Philadelphia 76ers*,28.4,44.0,38.0,41,41,-0.18,-0.21,-0.39,0.003962741053464179,0.093200667048536,95.7,0.342,0.08900000000000001,0.542,0.489,13.4,28.1,0.27,0.489,12.5,68.3,0.187,The Spectrum,624582.0,Eastern Conference Semifinals,1991,Conference Semifinals
16.0,New York Knicks*,28.1,39.0,43.0,40,42,-0.23,-0.2,-0.43,-0.21795075794045102,-0.20504146750677815,95.0,0.315,0.08199999999999999,0.544,0.498,15.1,31.1,0.242,0.489,13.4,68.5,0.205,Madison Square Garden (IV),654962.0,Eastern Conference First Round,1991,First Round
17.0,Cleveland Cavaliers,26.8,33.0,49.0,34,48,-2.46,0.14,-2.33,-0.4953426316828411,0.31688226796502555,95.1,0.317,0.07,0.534,0.48700000000000004,14.1,29.7,0.243,0.49700000000000005,13.3,68.0,0.20600000000000002,Coliseum at Richfield,623735.0,no playoffs,1991,no playoffs
18.0,Los Angeles Clippers,25.1,31.0,51.0,32,50,-3.45,0.29,-3.16,-1.3552574402842485,-0.5032836020620923,99.9,0.311,0.059000000000000004,0.511,0.47100000000000003,14.7,33.3,0.218,0.48100000000000004,13.7,69.2,0.266,Los Angeles Memorial Sports Arena,522111.0,no playoffs,1991,no playoffs
19.0,Minnesota Timberwolves,26.2,29.0,53.0,30,52,-3.93,0.18,-3.75,-0.32890750743740466,1.1370481379921433,92.3,0.28600000000000003,0.052000000000000005,0.499,0.456,11.5,34.9,0.21,0.502,13.8,65.9,0.248,Target Center,779530.0,no playoffs,1991,no playoffs
20.0,Orlando Magic,26.1,31.0,51.0,31,51,-3.98,0.18,-3.79,-0.5508210064313159,0.7642454697979995,99.5,0.337,0.10400000000000001,0.521,0.473,14.3,33.0,0.251,0.493,12.8,68.9,0.26,Orlando Arena,617668.0,no playoffs,1991,no playoffs
21.0,Dallas Mavericks,30.6,28.0,54.0,29,53,-4.57,0.31,-4.27,-0.6617777559282735,0.9133665370756539,94.2,0.28800000000000003,0.087,0.528,0.485,13.3,28.3,0.21899999999999997,0.495,12.6,67.9,0.245,Reunion Arena,683927.0,no playoffs,1991,no playoffs
22.0,New Jersey Nets,26.2,26.0,56.0,29,53,-4.51,-0.02,-4.53,-1.3829966276584862,-0.16776120068736056,99.3,0.301,0.079,0.5,0.455,14.4,35.7,0.222,0.478,14.9,64.6,0.267,Brendan Byrne Arena,480786.0,no playoffs,1991,no playoffs
23.0,Washington Bullets,26.5,30.0,52.0,28,54,-4.98,0.14,-4.84,-1.3552574402842485,0.093200667048536,97.5,0.27899999999999997,0.039,0.509,0.47,14.3,32.2,0.203,0.478,13.1,66.0,0.242,Capital Centre,443683.0,no playoffs,1991,no playoffs
24.0,Charlotte Hornets,25.5,26.0,56.0,27,55,-5.24,0.3,-4.95,-0.8004736927994686,0.9506468038950714,97.3,0.315,0.059000000000000004,0.526,0.47700000000000004,13.9,29.0,0.245,0.504,15.0,65.7,0.272,Charlotte Coliseum,978141.0,no playoffs,1991,no playoffs
25.0,Miami Heat,24.0,24.0,58.0,25,57,-5.99,0.08,-5.91,-1.6326493140266387,0.093200667048536,99.3,0.32299999999999995,0.065,0.512,0.469,16.0,34.3,0.231,0.491,15.3,66.2,0.28600000000000003,Miami Arena,615328.0,no playoffs,1991,no playoffs
26.0,Sacramento Kings,25.9,25.0,57.0,23,59,-6.78,0.51,-6.27,-1.6326493140266387,0.46600333524268,94.7,0.309,0.085,0.512,0.46799999999999997,14.1,28.8,0.226,0.48100000000000004,14.3,65.6,0.306,ARCO Arena (II),697604.0,no playoffs,1991,no playoffs
27.0,Denver Nuggets,26.5,20.0,62.0,19,63,-10.91,0.6,-10.31,-0.7449953180509897,2.5536982771298895,113.7,0.255,0.11900000000000001,0.498,0.457,11.9,33.1,0.195,0.524,14.1,67.1,0.299,McNichols Sports Arena,438103.0,no playoffs,1991,no playoffs
,League Average,27.2,,,41,41,0.0,0.0,0.0,0.003962741053464179,0.018640133409711438,97.8,0.32,0.08199999999999999,0.534,0.48700000000000004,13.9,32.3,0.245,0.48700000000000004,13.9,67.7,0.245,,621283.0,no playoffs,1991,no playoffs
1.0,Phoenix Suns*,26.7,54.0,28.0,58,24,7.1,-0.01,7.09,1.2596700531610283,-0.7311082401836925,100.7,0.38,0.076,0.565,0.509,13.3,31.1,0.302,0.478,12.8,68.8,0.209,Arizona Veterans Memorial Coliseum,578661.0,Western Conference Finals,1990,Conference Finals
2.0,Los Angeles Lakers*,28.9,63.0,19.0,58,24,6.78,-0.04,6.74,1.487877711965185,-0.42670629631539364,96.3,0.345,0.12,0.562,0.512,13.2,32.8,0.271,0.479,12.8,68.5,0.21899999999999997,Great Western Forum,712498.0,Western Conference Semifinals,1990,Conference Semifinals
3.0,Portland Trail Blazers*,26.7,59.0,23.0,57,25,6.32,0.16,6.48,0.6004034832823586,-1.416012613887366,102.3,0.36200000000000004,0.075,0.535,0.486,13.4,36.5,0.26899999999999996,0.479,15.2,70.8,0.265,Memorial Coliseum,528132.0,Finals,1990,Finals
4.0,Detroit Pistons*,29.5,59.0,23.0,57,25,6.09,-0.68,5.41,0.44826504407958984,-1.7584648007392056,94.4,0.32299999999999995,0.078,0.537,0.49,13.4,34.2,0.245,0.461,13.7,70.3,0.262,The Palace of Auburn Hills,879705.0,Finals,1990,Finals
5.0,Utah Jazz*,27.6,55.0,27.0,54,28,4.79,0.03,4.82,0.5496906702147678,-1.0355101840519914,96.1,0.377,0.096,0.57,0.522,15.5,30.1,0.284,0.46799999999999997,13.4,69.5,0.268,Salt Palace,517256.0,Western Conference First Round,1990,First Round
6.0,Philadelphia 76ers*,27.4,53.0,29.0,54,28,4.99,-0.75,4.23,1.36109567929621,0.10599710545413335,96.5,0.35700000000000004,0.077,0.556,0.502,12.9,32.0,0.281,0.495,13.3,68.4,0.223,The Spectrum,565926.0,Eastern Conference Semifinals,1990,Conference Semifinals
7.0,San Antonio Spurs*,26.4,56.0,26.0,50,32,3.49,0.09,3.58,-0.10957589966390174,-1.492113099854442,98.5,0.36200000000000004,0.032,0.537,0.488,14.7,34.2,0.27,0.47700000000000004,15.0,68.7,0.235,HemisFair Arena,586787.0,Western Conference Semifinals,1990,Conference Semifinals
8.0,Boston Celtics*,30.2,52.0,30.0,51,31,3.99,-0.76,3.23,0.9807495812892842,-0.08425410946355409,98.2,0.301,0.057,0.557,0.506,13.4,31.5,0.251,0.47700000000000004,10.8,72.1,0.223,Boston Garden,611537.0,Eastern Conference First Round,1990,First Round
9.0,Chicago Bulls*,26.1,55.0,27.0,50,32,3.26,-0.51,2.74,1.0568188008906687,0.3342985633553561,96.7,0.302,0.094,0.5589999999999999,0.516,13.4,31.9,0.235,0.508,15.2,68.1,0.262,Chicago Stadium,752564.0,Eastern Conference Finals,1990,Conference Finals
10.0,Houston Rockets*,27.9,41.0,41.0,45,37,1.46,0.24,1.71,-0.8449116891439593,-1.796515043722741,101.2,0.313,0.068,0.531,0.491,15.5,33.1,0.225,0.475,14.7,69.2,0.228,The Summit,649702.0,Western Conference First Round,1990,First Round
11.0,Denver Nuggets*,29.5,43.0,39.0,45,37,1.41,0.15,1.56,-0.03350668006251734,-0.540857025266005,105.4,0.275,0.084,0.523,0.478,11.2,29.1,0.217,0.501,15.2,71.3,0.264,McNichols Sports Arena,484288.0,Western Conference First Round,1990,First Round
12.0,Seattle SuperSonics,25.6,41.0,41.0,44,38,1.04,0.36,1.4,0.7018291094175403,0.6387005072236549,95.3,0.299,0.09,0.535,0.494,14.0,37.5,0.222,0.499,14.3,69.1,0.297,Seattle Center Coliseum,473277.0,no playoffs,1990,no playoffs
13.0,New York Knicks*,26.5,45.0,37.0,45,37,1.41,-0.63,0.78,0.32148301141061464,-0.046203866480018764,98.2,0.331,0.1,0.547,0.501,14.8,34.2,0.25,0.48200000000000004,13.3,66.0,0.215,Madison Square Garden (IV),730432.0,Eastern Conference Semifinals,1990,Conference Semifinals
14.0,Atlanta Hawks,28.6,41.0,41.0,44,38,1.02,-0.39,0.64,1.2343136466272346,1.4377556098779454,95.8,0.36200000000000004,0.059000000000000004,0.547,0.496,13.5,36.3,0.27699999999999997,0.509,14.0,65.5,0.254,Omni Coliseum,573711.0,no playoffs,1990,no playoffs
